Date,Open,High,Low,Close,Adj Close,Volume
1999-06-29,24.061111,24.266666,23.943333,24.157778,15.289912,33129045
1999-06-30,24.155556,24.444445,24.080000,24.361111,15.418606,62479215
1999-07-01,24.442223,24.511110,24.096666,24.198889,15.315935,30408480
1999-07-02,24.311111,24.441111,24.155556,24.204445,15.319448,34171920
1999-07-05,24.288889,24.773333,24.288889,24.544443,15.534639,65095740
1999-07-06,24.555555,24.666666,24.338888,24.416666,15.453770,28215540
1999-07-07,24.442223,24.481112,24.000000,24.091110,15.247717,44747550
1999-07-08,24.000000,24.064444,23.481112,23.543333,14.901023,51333480
1999-07-09,23.555555,23.753332,22.968887,23.096666,14.618317,70339770
1999-07-12,23.266666,24.155556,22.912222,23.863333,15.103556,91608795
1999-07-13,23.977777,23.997778,22.780001,23.213333,14.692155,55879470
1999-07-14,23.437777,23.444445,22.935555,23.088888,14.613394,36827235
1999-07-15,23.200001,23.733334,22.628887,22.825556,14.446722,84704940
1999-07-16,22.777777,23.022223,22.666666,22.790001,14.424220,37594215
1999-07-19,22.844444,23.333332,22.782223,23.192223,14.678793,51345765
1999-07-20,23.333332,23.400000,22.002222,22.115555,13.997355,90574245
1999-07-21,22.111111,22.555555,22.000000,22.280001,14.101432,58977990
1999-07-22,22.288889,22.644444,22.222221,22.315556,14.123937,50006295
1999-07-23,22.531111,22.951111,22.333332,22.480000,14.228016,69989625
1999-07-26,22.442223,22.588888,22.053333,22.260000,14.088769,44542440
1999-07-27,22.177776,22.463333,22.002222,22.106667,13.991723,62423640
1999-07-28,22.553333,22.995556,22.384443,22.528889,14.258960,69410070
1999-07-29,22.585554,22.711111,22.250000,22.571112,14.285682,43610490
1999-07-30,22.333332,22.707777,21.113333,22.337776,14.138000,52632450
1999-08-02,22.597776,22.622223,22.111111,22.219999,14.063454,34506225
1999-08-03,22.266666,22.266666,21.697777,21.781111,13.785675,67044285
1999-08-04,22.088888,22.511110,22.000000,22.226665,14.067680,35823735
1999-08-05,22.333332,22.618889,22.034445,22.117777,13.998759,33268365
1999-08-06,22.055555,22.133333,21.888887,21.936666,13.884130,26069355
1999-08-09,21.888887,21.888887,21.488888,21.548887,13.638697,24915555
1999-08-10,21.490000,21.490000,20.670000,20.832222,13.185105,44733690
1999-08-11,20.480000,21.888887,20.480000,21.287777,13.473437,91559475
1999-08-12,21.597776,21.597776,21.000000,21.174444,13.401703,47460195
1999-08-13,21.266666,21.287777,20.811111,20.885555,13.218861,24036255
1999-08-16,21.066666,21.311111,20.916666,21.061111,13.329970,25113105
1999-08-17,21.107777,21.224443,21.000000,21.051111,13.323644,31526280
1999-08-18,21.311111,22.666666,21.311111,22.423332,14.192155,104653845
1999-08-19,22.537777,22.622223,21.822222,21.891111,13.855298,43869375
1999-08-20,22.000000,22.000000,21.451111,21.607777,13.675968,17567910
1999-08-23,21.798887,22.111111,21.691111,21.803333,13.799741,23107860
1999-08-24,21.982222,22.288889,21.827778,22.150000,14.019155,43937775
1999-08-25,22.555555,22.755554,20.444445,21.938889,13.885536,40238325
1999-08-26,22.155556,23.422222,21.733334,22.870001,14.474853,83131110
1999-08-27,23.444445,23.951111,23.377777,23.500000,14.873593,59381325
1999-08-30,23.333332,23.376665,22.777777,22.834444,14.452349,27798840
1999-08-31,22.799999,23.111111,22.444445,22.574444,14.287788,38343915
1999-09-01,23.219999,23.311111,22.799999,23.157778,14.656996,53875440
1999-09-02,23.022223,23.111111,22.090000,22.240000,14.076115,38756115
1999-09-03,22.100000,22.266666,21.845554,21.905556,13.864438,24979365
1999-09-06,22.108889,22.177776,21.778889,21.943333,13.888348,15259410
1999-09-07,21.822222,22.037777,21.379999,21.525555,13.623930,29042235
1999-09-08,22.131111,22.131111,21.515554,21.745556,13.763173,26648010
1999-09-09,21.888887,21.888887,21.602222,21.718887,13.746291,15410655
1999-09-10,21.755554,21.817778,21.522223,21.597776,13.669635,17144235
1999-09-13,21.597776,21.597776,21.597776,21.597776,13.669635,0
1999-09-14,21.466665,21.731112,21.270000,21.352222,13.514225,26909415
1999-09-15,21.668888,21.668888,21.022223,21.221111,13.431244,37725390
1999-09-16,21.044443,21.155556,20.666666,20.803333,13.166824,27100170
1999-09-17,20.577778,20.688889,20.133333,20.475555,12.959364,24628635
1999-09-20,20.486666,20.577778,20.161112,20.201111,12.785665,13976685
1999-09-21,20.222221,20.260000,19.472221,19.574444,12.389034,30858750
1999-09-22,20.000000,20.666666,19.911112,20.180000,12.772303,56969685
1999-09-23,20.211111,20.222221,19.377777,19.477777,12.327854,32839785
1999-09-24,19.377777,19.868889,19.358889,19.483334,12.331370,30288780
1999-09-27,19.500000,19.553333,18.625555,18.734444,11.857384,28139175
1999-09-28,18.524445,18.777777,18.133333,18.291111,11.576787,49108500
1999-09-29,18.731112,19.244444,18.555555,18.883333,11.951619,57905775
1999-09-30,18.866667,18.953333,18.357777,18.477777,11.694934,24482295
1999-10-01,18.422222,18.644444,18.201111,18.364445,11.623204,41724495
1999-10-04,18.466665,18.466665,17.556665,17.681110,11.190706,25736805
1999-10-05,17.557777,17.709999,17.277777,17.541111,11.102099,44866800
1999-10-06,17.733334,18.644444,17.668888,18.070000,11.436843,63586080
1999-10-07,18.076666,19.440001,18.076666,19.347776,12.245574,108136080
1999-10-08,19.333332,19.600000,19.011110,19.135555,12.111254,50964390
1999-10-11,19.288889,19.311111,18.281111,18.468887,11.689308,28857105
1999-10-12,18.222221,18.400000,17.777777,17.911112,11.336280,37871010
1999-10-13,17.711111,18.533333,16.888887,18.219999,11.531782,84521790
1999-10-14,18.426666,19.677776,18.426666,19.677776,12.454434,71193825
1999-10-15,20.000000,20.101110,18.104445,18.139999,11.481148,62147655
1999-10-18,18.428888,18.428888,17.488888,17.667776,11.182270,54602955
1999-10-19,17.667776,17.667776,17.667776,17.667776,11.182270,0
1999-10-20,18.753332,18.753332,17.077778,17.183332,10.875653,85219425
1999-10-21,17.311111,17.664444,16.957777,17.106667,10.827132,54033165
1999-10-22,17.155556,17.597776,17.066666,17.200001,10.886206,48289320
1999-10-25,17.711111,18.221111,17.623333,17.814444,11.275096,69423525
1999-10-26,17.866667,17.975555,17.336666,17.395555,11.009975,45795150
1999-10-27,17.864445,17.955555,17.336666,17.444445,11.040918,45548550
1999-10-28,17.533333,17.533333,16.260000,16.485556,10.434019,41678145
1999-10-29,16.666666,16.666666,15.377777,15.705555,9.940340,56135880
1999-11-01,15.557777,15.711111,14.450000,14.490000,9.170994,43357410
1999-11-02,14.555555,15.200000,13.888888,15.006666,9.498001,62658630
1999-11-03,15.111111,15.531111,14.844444,15.237777,9.644275,47794815
1999-11-04,15.111111,15.504444,14.982222,15.335555,9.706162,20780280
1999-11-05,15.358888,16.244444,15.333333,16.106667,10.194213,57379545
1999-11-08,16.106667,16.106667,16.106667,16.106667,10.194213,0
1999-11-09,16.222221,16.222221,15.677777,16.051111,10.159052,31022010
1999-11-10,16.111111,16.302221,15.888888,16.005554,10.130217,19388655
1999-11-11,16.044443,17.286667,16.033333,17.101110,10.823615,93429630
1999-11-12,17.000000,17.777777,16.911112,17.011110,10.766653,73493190
1999-11-15,17.022223,17.308887,16.688889,16.847776,10.663274,38375460
1999-11-16,16.666666,16.911112,16.361111,16.494444,10.439645,33889950
1999-11-17,16.667776,16.775555,16.244444,16.244444,10.281414,26672265
1999-11-18,16.224443,17.022223,16.133333,16.921110,10.709689,47376495
1999-11-19,17.044443,17.666666,17.011110,17.107777,10.827837,68380290
1999-11-22,17.155556,17.177776,16.666666,16.866667,10.675231,36054225
1999-11-23,16.866667,16.866667,16.866667,16.866667,10.675231,0
1999-11-24,17.000000,17.293333,16.528889,16.588888,10.499423,45937080
1999-11-25,16.622223,16.799999,16.513332,16.654444,10.540912,20061900
1999-11-26,16.733334,16.777777,16.135555,16.178888,10.239922,34110540
1999-11-29,16.155556,16.222221,15.512222,15.613333,9.881970,25834365
1999-11-30,15.555555,15.808888,15.292222,15.456666,9.782816,38011680
1999-12-01,15.644444,16.171110,15.602222,15.761111,9.975505,29861370
1999-12-02,15.774444,16.066666,15.644444,15.775555,9.984645,32410980
1999-12-03,15.888888,16.200001,15.777777,15.835555,10.022621,30121470
1999-12-06,16.085554,16.088888,15.700000,15.767777,9.979726,12212910
1999-12-07,15.777777,15.955555,15.513333,15.607777,9.878455,30896640
1999-12-08,15.821111,16.013332,15.155555,15.298888,9.682953,33492330
1999-12-09,15.111111,15.488888,15.066666,15.303333,9.685771,15031935
1999-12-10,15.377777,15.422222,14.800000,14.892222,9.425568,16763850
1999-12-13,14.777777,14.888888,14.401111,14.435555,9.136534,15556905
1999-12-14,14.378888,14.444444,13.668888,13.777777,8.720214,37007415
1999-12-15,13.888888,14.506666,12.888888,14.332222,9.071133,37676565
1999-12-16,14.222222,14.400000,13.888888,13.971111,8.842577,16205580
1999-12-17,14.044444,14.064444,13.555555,13.602222,8.609102,15657255
1999-12-20,13.577777,14.022222,13.346666,13.587777,8.599958,25819830
1999-12-21,13.666666,14.675555,13.555555,14.675555,9.288435,61607205
1999-12-22,15.850000,15.850000,15.850000,15.850000,10.031764,1751040
1999-12-23,16.660000,16.722221,16.002222,16.304443,10.319387,41959800
1999-12-24,16.266666,16.266666,15.245555,15.422222,9.761016,21822435
1999-12-27,15.333333,15.600000,14.680000,14.827777,9.384780,11478555
1999-12-28,14.223333,15.311111,14.223333,14.834444,9.389001,23802030
1999-12-29,15.066666,15.397777,14.866666,14.937777,9.454400,11289195
1999-12-30,14.987777,15.172222,14.468888,14.577777,9.226548,9547065
1999-12-31,14.577777,14.577777,14.577777,14.577777,9.226548,0
2000-01-03,15.422222,15.744444,15.000000,15.744444,9.964954,25322175
2000-01-04,15.866666,16.200001,15.428888,15.830000,10.019105,32068665
2000-01-05,15.916666,16.864445,14.666666,16.137777,10.213902,62196705
2000-01-06,16.466665,17.428888,16.466665,17.428888,11.031072,32472810
2000-01-07,18.497778,18.823334,18.311111,18.823334,11.913642,10404405
2000-01-10,20.247778,20.330000,19.444445,20.330000,12.867238,54891810
2000-01-11,20.044443,21.155556,19.246666,19.637777,12.429116,106926930
2000-01-12,20.111111,20.533333,19.340000,19.741112,12.494522,27736470
2000-01-13,20.000000,20.799999,19.355555,19.549999,12.373567,30018285
2000-01-14,19.553333,20.082222,19.182222,19.723333,12.483270,25892145
2000-01-17,20.110001,20.110001,18.145555,18.163334,11.495916,79375635
2000-01-18,17.911112,18.444445,17.688889,18.252222,11.552176,36333945
2000-01-19,18.444445,18.844444,17.799999,18.357777,11.618983,19189800
2000-01-20,18.444445,18.444445,17.304443,17.468887,11.056388,21826980
2000-01-21,17.444445,18.797777,17.444445,18.478888,11.695636,54041490
2000-01-24,18.577778,19.066666,17.388887,17.610001,11.145702,69614775
2000-01-25,17.333332,17.333332,16.201111,16.212221,10.261020,55845675
2000-01-26,16.212221,16.212221,16.212221,16.212221,10.261020,0
2000-01-27,16.688889,17.510000,15.111111,17.307777,10.954418,84060675
2000-01-28,17.044443,17.044443,15.923333,15.982222,10.115449,57447135
2000-01-31,15.800000,16.177776,15.222222,15.382222,9.735697,44699445
2000-02-01,15.488888,16.038889,15.355555,15.590000,9.867204,51973560
2000-02-02,16.000000,16.282223,15.822222,15.867777,10.043015,27027315
2000-02-03,16.022223,16.133333,15.666666,15.757777,9.973394,16067520
2000-02-04,15.844444,15.995555,15.355555,15.455555,9.782112,19718640
2000-02-07,15.744444,16.692223,15.744444,16.606667,10.510671,43533990
2000-02-08,16.913334,17.733334,16.799999,16.961111,10.735006,43611480
2000-02-09,17.431110,18.318888,17.155556,18.318888,11.594368,30496320
2000-02-10,19.784445,19.784445,19.784445,19.784445,12.521952,914535
2000-02-11,21.367777,21.367777,21.367777,21.367777,13.524068,1949355
2000-02-14,22.186666,23.044443,20.044443,20.723333,13.116186,50505660
2000-02-15,20.555555,22.381111,20.222221,22.366667,14.156287,66075660
2000-02-16,22.879999,23.711111,21.666666,22.160000,14.025482,73780875
2000-02-17,22.200001,23.442223,22.045555,22.891111,14.488216,86617935
2000-02-18,23.000000,23.333332,21.059999,21.262222,13.457263,49126365
2000-02-21,22.000000,22.400000,21.333332,21.775555,13.782158,43757370
2000-02-22,21.888887,22.196667,20.502222,20.917776,13.239257,48984435
2000-02-23,21.133333,22.200001,19.244444,19.245556,12.180876,32153490
2000-02-24,19.244444,19.555555,18.022223,18.726665,11.852458,26776935
2000-02-25,19.304443,19.304443,17.799999,18.003332,11.394648,15433560
2000-02-28,18.222221,18.641111,17.468887,17.855555,11.301117,15017760
2000-02-29,18.000000,18.200001,16.427776,16.596666,10.504342,58583295
2000-03-01,16.446667,17.422222,15.777777,16.750000,10.601391,39355560
2000-03-02,16.911112,17.333332,15.875555,16.102222,10.191400,48140865
2000-03-03,16.355555,16.355555,14.814444,15.007777,9.498705,31347810
2000-03-06,15.488888,16.208887,15.488888,16.208887,10.258911,21424815
2000-03-07,16.555555,17.505554,16.266666,17.346666,10.979030,42953940
2000-03-08,18.222221,18.734444,17.333332,17.945555,11.358078,36740205
2000-03-09,18.111111,18.822222,17.491112,18.415554,11.655553,40036455
2000-03-10,18.665554,19.266666,18.001110,18.608889,11.777916,30569670
2000-03-13,19.266666,20.097776,17.777777,18.423332,11.660474,50532345
2000-03-14,18.333332,19.511110,17.577778,19.088888,12.081715,50349870
2000-03-15,19.111111,19.444445,18.355555,18.926666,11.979044,20189790
2000-03-16,19.088888,19.088888,17.413334,17.458887,11.050057,21512565
2000-03-17,17.458887,17.458887,17.458887,17.458887,11.050057,0
2000-03-20,17.458887,17.458887,17.458887,17.458887,11.050057,0
2000-03-21,17.222221,17.508888,16.062222,16.114445,10.199136,17817120
2000-03-22,16.555555,17.111111,16.355555,16.454445,10.414330,20216160
2000-03-23,16.597776,16.617777,15.488888,15.661111,9.912214,13446405
2000-03-24,15.822222,16.288889,15.822222,16.031111,10.146394,11628765
2000-03-27,16.108889,16.266666,15.778888,16.011110,10.133734,10973475
2000-03-28,16.044443,16.086666,15.381111,15.598888,9.872828,17347905
2000-03-29,16.000000,16.666666,15.822222,16.070000,10.171006,15639570
2000-03-30,16.219999,16.755554,15.800000,16.003332,10.128812,27174420
2000-03-31,15.800000,16.707777,15.777777,16.476665,10.428392,26376660
2000-04-03,16.442223,17.795555,16.023333,17.711111,11.209695,77401125
2000-04-04,17.444445,17.444445,16.294443,16.294443,10.313061,26158905
2000-04-05,15.111111,16.444445,15.001111,15.527777,9.827823,31782105
2000-04-06,15.666666,15.800000,14.357777,15.173333,9.603488,19412370
2000-04-07,15.155555,16.308887,15.155555,16.243334,10.280713,48931065
2000-04-10,16.333332,17.151112,16.111111,16.355555,10.351739,65756160
2000-04-11,16.135555,16.177776,15.622222,15.933333,10.084508,21574395
2000-04-12,16.111111,16.435555,15.888888,16.041111,10.152720,15921090
2000-04-13,15.590000,15.590000,15.111111,15.236666,9.643574,18104850
2000-04-14,15.236666,15.236666,15.236666,15.236666,9.643574,0
2000-04-17,15.111111,15.111111,14.017777,14.017777,8.872115,14576715
2000-04-18,14.017777,14.383333,12.896666,12.904444,8.167464,31004595
2000-04-19,13.755555,13.755555,12.400000,12.937777,8.188564,34064820
2000-04-20,12.700000,12.998888,12.058888,12.793333,8.097139,41329575
2000-04-21,12.793333,12.793333,12.793333,12.793333,8.097139,0
2000-04-24,12.777777,12.777777,11.770000,11.798888,7.467738,28114110
2000-04-25,11.126666,11.688888,10.884444,11.413333,7.223713,39306870
2000-04-26,11.773333,12.326666,11.773333,12.326666,7.801779,13693905
2000-04-27,13.200000,13.200000,12.326666,12.776666,8.086591,42644295
2000-04-28,12.777777,12.997777,12.466666,12.648888,8.005719,16091325
2000-05-01,12.648888,12.648888,12.648888,12.648888,8.005719,0
2000-05-02,12.555555,12.755555,11.666666,11.732222,7.425543,19518795
2000-05-03,11.155555,12.100000,11.002222,11.682222,7.393898,26214345
2000-05-04,11.777777,12.377777,11.555555,12.203333,7.723718,23126985
2000-05-05,12.306666,12.733333,12.200000,12.542222,7.938209,28845900
2000-05-08,12.711111,13.180000,11.538888,11.563333,7.318653,21826890
2000-05-09,11.251111,12.022222,11.111111,11.757777,7.441719,19544895
2000-05-10,11.888888,12.343333,11.533333,11.844444,7.496572,50368050
2000-05-11,11.777777,12.122222,11.444444,11.850000,7.500088,25414065
2000-05-12,11.997777,12.631111,11.800000,12.432222,7.868588,60344190
2000-05-15,12.266666,13.111111,11.911111,12.898888,8.163948,39295890
2000-05-16,13.004444,14.106666,13.004444,13.906666,8.801791,60499710
2000-05-17,14.111111,14.222222,13.622222,13.745555,8.699821,54674685
2000-05-18,13.556666,13.888888,13.222222,13.437777,8.505021,33660045
2000-05-19,13.267777,13.822222,13.224444,13.756666,8.706854,25232940
2000-05-22,13.666666,14.173333,13.583333,13.965555,8.839063,32256225
2000-05-23,14.012222,14.444444,13.938888,14.291111,9.045113,34554555
2000-05-24,14.222222,14.644444,13.377777,13.887777,8.789836,50074470
2000-05-25,13.644444,14.866666,13.644444,14.545555,9.206155,87081570
2000-05-26,14.664444,15.088888,14.336666,14.928888,9.448775,67468050
2000-05-29,14.888888,15.111111,14.666666,14.900000,9.430490,35270865
2000-05-30,14.955555,16.644444,14.844444,16.425554,10.396043,70961985
2000-05-31,17.111111,17.533333,15.755555,16.124443,10.205464,133330680
2000-06-01,15.896666,16.288889,15.357777,15.458888,9.784221,53579205
2000-06-02,15.622222,15.977777,15.245555,15.477777,9.796178,55752840
2000-06-05,15.775555,16.088888,14.688888,14.780000,9.354540,63830700
2000-06-06,14.688888,15.107777,14.446666,14.843333,9.394624,44796780
2000-06-07,14.866666,15.552222,14.777777,15.294444,9.680141,39737520
2000-06-08,15.443333,15.843333,15.334444,15.724444,9.952296,41471595
2000-06-09,15.600000,16.022223,15.355555,15.544444,9.838371,38582685
2000-06-12,15.622222,15.622222,15.144444,15.294444,9.680141,18363600
2000-06-13,15.177777,15.444444,15.066666,15.330000,9.702647,17628975
2000-06-14,15.486666,15.655555,15.266666,15.506666,9.814461,27043065
2000-06-15,15.555555,16.155556,15.488888,15.931111,10.083100,40404690
2000-06-16,15.973333,16.268888,15.888888,16.082222,10.178741,28782450
2000-06-19,16.111111,16.685555,16.068888,16.383333,10.369319,35595090
2000-06-20,16.577778,17.006666,16.444445,16.697777,10.568338,38012490
2000-06-21,16.888887,16.991112,15.933333,16.110001,10.196321,27444105
2000-06-22,16.088888,16.533333,15.777777,16.355555,10.351739,21536910
2000-06-23,16.333332,16.886665,16.133333,16.431110,10.399561,48757500
2000-06-26,16.311111,16.551111,16.000000,16.110001,10.196321,24536790
2000-06-27,16.046665,16.355555,15.915555,16.016666,10.243226,26857530
2000-06-28,15.955555,17.044443,15.933333,16.764444,10.721452,46707165
2000-06-29,17.088888,17.888887,16.967777,17.752222,11.353171,80790705
2000-06-30,17.556665,17.882221,17.377777,17.595554,11.252975,52716465
2000-07-03,17.733334,18.311111,17.000000,18.158888,11.613248,83566305
2000-07-04,18.222221,18.301111,17.892221,17.992222,11.506659,32791365
2000-07-05,17.777777,18.072222,17.513332,17.742222,11.346776,37335555
2000-07-06,17.544443,18.097776,17.357777,17.986666,11.503106,63287955
2000-07-07,18.111111,18.728888,18.002222,18.510000,11.837798,73629630
2000-07-10,18.580000,18.842222,18.278889,18.621111,11.908857,52347330
2000-07-11,18.490000,19.266666,18.379999,19.183332,12.268414,116786475
2000-07-12,19.222221,19.222221,18.555555,18.788889,12.016157,25869870
2000-07-13,18.844444,19.553333,18.401112,18.517776,11.842772,111546675
2000-07-14,18.600000,18.866667,18.222221,18.330000,11.722679,46524645
2000-07-17,18.245556,18.245556,17.111111,17.371111,11.109437,48396195
2000-07-18,17.187777,18.352222,17.186666,17.910000,11.454074,74547315
2000-07-19,17.808887,18.153334,17.377777,17.437777,11.152071,28799325
2000-07-20,17.379999,17.752222,16.933332,17.098888,10.935340,42449355
2000-07-21,17.177776,17.431110,16.590000,16.750000,10.712214,41353470
2000-07-24,16.523333,16.822222,16.266666,16.425554,10.504722,41103855
2000-07-25,16.145555,17.219999,16.145555,16.793333,10.739929,51129495
2000-07-26,16.777777,17.022223,16.139999,16.270000,10.405239,28042245
2000-07-27,16.177776,16.445555,15.577777,16.370001,10.469191,33789330
2000-07-28,16.533333,17.286667,16.361111,16.623333,10.631207,54894375
2000-07-31,16.590000,16.973333,16.355555,16.487778,10.544515,22842315
2000-08-01,16.577778,16.821112,16.295555,16.704445,10.683079,22151205
2000-08-02,16.641111,16.977777,16.512222,16.872223,10.790380,19092735
2000-08-03,16.997778,17.166666,16.600000,16.656666,10.652525,31750110
2000-08-04,16.695555,17.186666,16.490000,16.912222,10.815962,49501035
2000-08-07,17.000000,17.488888,16.955555,17.225555,11.016351,44228655
2000-08-08,17.311111,17.444445,17.058887,17.293333,11.059694,26270415
2000-08-09,17.288889,17.330000,16.888887,17.075556,10.920418,32865345
2000-08-10,17.155556,17.311111,17.000000,17.052221,10.905494,28594170
2000-08-11,17.088888,17.133333,16.691111,16.916666,10.818805,20701125
2000-08-14,17.000000,18.268888,16.755554,17.818888,11.395805,44661735
2000-08-15,17.818888,17.818888,17.818888,17.818888,11.395805,0
2000-08-16,18.397778,18.643333,17.756666,18.195555,11.636699,60696270
2000-08-17,18.186666,18.355555,17.666666,17.774445,11.367385,30045150
2000-08-18,17.799999,18.000000,17.468887,17.634443,11.277847,27087525
2000-08-21,17.555555,17.786667,17.224443,17.353333,11.098066,19640430
2000-08-22,17.500000,17.688889,16.916666,17.027777,10.889864,41503410
2000-08-23,17.165554,17.464443,17.004444,17.258888,11.037667,27180135
2000-08-24,17.307777,17.464443,17.006666,17.100000,10.936051,16098840
2000-08-25,17.200001,17.308887,16.846666,16.895555,10.805304,25558245
2000-08-28,16.844444,17.044443,16.733334,16.976665,10.857177,11451780
2000-08-29,16.911112,17.217777,16.911112,17.044443,10.900521,19062540
2000-08-30,17.111111,17.219999,16.799999,16.872223,10.790380,10148985
2000-08-31,16.837776,17.311111,16.799999,17.243334,11.027720,21257055
2000-09-01,17.243334,17.243334,17.243334,17.243334,11.027720,0
2000-09-04,17.377777,17.533333,17.100000,17.143333,10.963767,20557035
2000-09-05,17.218887,17.400000,17.111111,17.163334,10.976560,17462925
2000-09-06,17.175554,17.237778,16.853333,16.988888,10.864992,21631095
2000-09-07,17.066666,17.219999,16.922222,16.977777,10.857887,9221040
2000-09-08,16.988888,17.217777,16.888887,16.948889,10.839412,16205625
2000-09-11,16.997778,17.041111,16.822222,16.913334,10.816673,10282770
2000-09-12,16.888887,18.775555,16.888887,18.447777,11.797998,101217915
2000-09-13,18.662222,19.066666,18.222221,18.673332,11.942252,60865695
2000-09-14,18.557777,18.755554,18.235556,18.301111,11.704204,28144125
2000-09-15,18.422222,18.442223,17.780001,17.893333,11.443414,25085340
2000-09-18,17.777777,17.866667,17.245556,17.320000,11.076750,20260935
2000-09-19,17.225555,17.400000,16.666666,16.754444,10.715056,27610515
2000-09-20,17.155556,17.244444,16.866667,17.095554,10.933208,8048160
2000-09-21,17.200001,17.755554,17.046665,17.162222,10.975846,24553170
2000-09-22,17.091110,17.111111,15.835555,16.100000,10.296518,32197950
2000-09-25,16.555555,16.844444,15.955555,16.242222,10.387473,20773260
2000-09-26,16.248888,16.533333,16.004444,16.244444,10.388892,22048695
2000-09-27,16.066666,16.532223,16.044443,16.295555,10.421581,12863115
2000-09-28,16.308887,16.511110,15.603333,15.771111,10.086181,26245575
2000-09-29,15.996666,16.177776,15.733333,15.848888,10.135922,18193410
2000-10-02,15.848888,15.848888,15.848888,15.848888,10.135922,0
2000-10-03,15.838888,16.132221,15.622222,15.852222,10.138053,14850000
2000-10-04,15.977777,16.177776,15.887777,16.087776,10.288700,10416060
2000-10-05,16.153334,16.493334,16.012222,16.082222,10.285148,24849045
2000-10-06,16.174444,16.680000,16.174444,16.438889,10.513247,42335775
2000-10-09,16.402222,16.544443,16.111111,16.155556,10.332047,19270125
2000-10-10,16.218887,16.288889,15.913333,16.002222,10.233984,17326935
2000-10-11,15.888888,16.200001,15.662222,16.012222,10.240378,21467160
2000-10-12,15.901111,16.719999,15.890000,16.573334,10.599229,40555260
2000-10-13,16.444445,17.246666,16.222221,16.993334,10.867835,62946225
2000-10-16,17.000000,17.814444,17.000000,17.557777,11.228817,52089120
2000-10-17,17.555555,17.664444,16.412222,16.736666,10.703687,51219405
2000-10-18,16.670000,16.777777,16.356667,16.448889,10.519644,19813860
2000-10-19,16.333332,16.751110,16.223333,16.618889,10.628366,15353550
2000-10-20,16.796665,17.411112,16.556665,16.626665,10.633336,36547785
2000-10-23,16.556665,16.822222,16.488888,16.591110,10.610598,10233180
2000-10-24,16.561111,16.950001,16.561111,16.871111,10.789671,21719880
2000-10-25,16.888887,17.266666,16.688889,16.997778,10.870678,26837505
2000-10-26,16.935555,17.177776,16.584444,17.057777,10.909049,9572715
2000-10-27,17.046665,17.211111,16.778889,16.808887,10.749876,8790795
2000-10-30,16.933332,16.933332,16.556665,16.685555,10.670999,9598905
2000-10-31,16.677776,17.022223,16.611111,16.884443,10.798194,14140125
2000-11-01,17.044443,18.022223,16.801111,17.327778,11.081724,37464885
2000-11-02,17.417776,18.352222,17.417776,18.255554,11.675070,106614765
2000-11-03,18.333332,18.595554,17.911112,17.971111,11.493156,47377755
2000-11-06,17.914444,18.133333,17.845554,17.891111,11.441997,27526275
2000-11-07,17.823334,18.195555,17.823334,17.986666,11.503106,28610415
2000-11-08,18.066666,18.288889,17.423332,17.530001,11.211050,76375575
2000-11-09,17.383333,17.805555,17.046665,17.255554,11.035534,56895975
2000-11-10,17.134443,17.224443,16.823334,16.897778,10.806723,27372555
2000-11-13,16.844444,16.953333,16.622223,16.760000,10.718607,17508780
2000-11-14,16.840000,17.177776,16.744444,17.011110,10.879204,27886770
2000-11-15,17.243334,17.444445,17.045555,17.093332,10.931787,25740405
2000-11-16,17.066666,17.188889,16.778889,16.828888,10.762667,19507275
2000-11-17,16.731112,17.173332,16.724443,17.124443,10.951684,27236205
2000-11-20,17.173332,17.288889,17.035555,17.088888,10.928946,11925990
2000-11-21,17.066666,17.526667,16.955555,17.308887,11.069644,35336205
2000-11-22,17.486666,17.711111,17.356667,17.416666,11.138570,39996495
2000-11-23,17.294443,17.444445,17.223333,17.324444,11.079592,14391540
2000-11-24,17.375555,17.511110,17.267776,17.401112,11.128623,14585580
2000-11-27,17.420000,17.617777,17.357777,17.504444,11.194708,14263695
2000-11-28,17.488888,17.911112,17.488888,17.807777,11.388701,35543385
2000-11-29,17.790001,18.977777,17.733334,18.158888,11.613248,93096360
2000-11-30,18.222221,18.422222,18.111111,18.161112,11.614670,41597370
2000-12-01,18.044443,18.831112,18.000000,18.596666,11.893219,96293655
2000-12-04,18.644444,19.027777,18.511110,18.803333,12.025393,63960705
2000-12-05,18.933332,19.473333,18.801111,19.288889,12.335921,71503200
2000-12-06,19.555555,19.644444,19.000000,19.127777,12.232884,59356080
2000-12-07,19.066666,19.355555,19.024445,19.167776,12.258468,37197405
2000-12-08,19.144444,19.326666,19.000000,19.062222,12.190960,31824900
2000-12-11,19.066666,19.571112,18.935555,19.393333,12.402719,53463015
2000-12-12,19.586666,20.222221,19.345554,20.075556,12.839021,119532690
2000-12-13,20.219999,20.600000,19.997778,20.402222,13.047939,96600330
2000-12-14,20.555555,20.663334,20.068888,20.228888,12.937086,64264950
2000-12-15,20.200001,20.711111,19.700001,20.544443,13.138895,178941825
2000-12-18,20.223333,20.799999,20.223333,20.501110,13.111180,73116810
2000-12-19,20.422222,20.644444,20.177776,20.355555,13.018095,63580545
2000-12-20,20.000000,20.263332,19.622223,19.925554,12.743093,56774655
2000-12-21,19.777777,20.377777,19.580000,20.131111,12.874551,73522530
2000-12-22,20.400000,20.466665,19.799999,19.905556,12.730303,51006375
